cell_id,centroid_x,centroid_y,population_source,population,income,poi_count,poi_density,income_source,cluster,monthly_income_cny,vot_cny_per_h,p_evtol,trip_rate,demand
41,399727.3738420745,3392981.7927185036,zonal_sum,1007.3811120986938,33.716411601962704,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,6.07753024929142
42,399727.3738420745,3393481.7927185036,zonal_sum,2035.083080291748,41.3358113163075,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,12.277656223400117
43,399727.3738420745,3393981.7927185036,zonal_sum,5552.180358886719,59.29121146521825,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,48.05412100616455
44,399727.3738420745,3394481.7927185036,zonal_sum,4431.637664794922,45.201961467114664,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,38.35582398880005
45,399727.3738420745,3394981.7927185036,zonal_sum,4897.2923412323,36.94807962811411,1,4.0,external,0,2956.0,8.49,0.06033,0.006033,29.545364694654467
46,399727.3738420745,3395481.7927185036,zonal_sum,5046.68155670166,30.72587051721367,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,30.446629831581117
47,399727.3738420745,3395981.7927185036,zonal_sum,2463.671272277832,17.872413332502095,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,13.907424332008361
48,399727.3738420745,3396481.7927185036,zonal_sum,2424.5120244026184,14.456759733570847,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,13.68637037775278
49,399727.3738420745,3396981.7927185036,zonal_sum,1650.3382387161255,11.814046132046403,5,20.0,external,3,1877.0,5.39,0.05645,0.005645,9.316159357552529
50,399727.3738420745,3397481.7927185036,zonal_sum,197.4686568081379,15.14250502465542,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,1.1147105676819384
51,399727.3738420745,3397981.7927185036,zonal_sum,129.8895497173071,18.226957416310313,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,0.7332265081541985
52,399727.3738420745,3398481.7927185036,zonal_sum,293.57816821336746,17.938694503317,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,1.6572487595644594
53,399727.3738420745,3398981.7927185036,zonal_sum,562.0099205970764,15.469178139801626,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,3.1725460017704963
54,399727.3738420745,3399481.7927185036,zonal_sum,556.5334753990173,19.07759952943519,1,4.0,external,3,1877.0,5.39,0.05645,0.005645,3.1416314686274527
55,400227.3738420745,3388481.7927185036,zonal_sum,1550.7518734931946,17.693589331555692,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,8.753994325869083
56,400227.3738420745,3388981.7927185036,zonal_sum,1466.11342471838,22.94516768029149,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,8.276210282535255
57,400227.3738420745,3389481.7927185036,zonal_sum,1638.0567302703857,26.02501527305364,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,9.882396253721238
58,400227.3738420745,3389981.7927185036,zonal_sum,2238.5561685562134,22.532426893491692,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,12.636649571499824
59,400227.3738420745,3390481.7927185036,zonal_sum,2915.199020385742,19.011147516195088,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,16.456298470077513
60,400227.3738420745,3390981.7927185036,zonal_sum,3217.186752319336,16.08477626238507,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,18.16101921684265
61,400227.3738420745,3391481.7927185036,zonal_sum,2368.6259145736694,14.663270115959538,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,13.370893287768364
62,400227.3738420745,3391981.7927185036,zonal_sum,609.4024715423584,13.916114016667413,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,3.440076951856613
63,400227.3738420745,3392481.7927185036,zonal_sum,1507.682373046875,19.656011868836927,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,8.510866995849609
64,400227.3738420745,3392981.7927185036,zonal_sum,1653.1825037002563,39.715965279113824,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,9.973650044823646
65,400227.3738420745,3393481.7927185036,zonal_sum,4075.8229789733887,59.47913256048778,1,4.0,external,4,8736.0,25.1,0.08655,0.008655,35.276247883014676
66,400227.3738420745,3393981.7927185036,zonal_sum,4616.532810211182,66.980294310381,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,39.95609147237777
67,400227.3738420745,3394481.7927185036,zonal_sum,4166.606842577457,48.66970022817055,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,36.06198222250789
68,400227.3738420745,3394981.7927185036,zonal_sum,4278.756294250488,45.16054645097471,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,37.03263572673797
69,400227.3738420745,3395481.7927185036,zonal_sum,5834.905891418457,79.41450862274496,0,0.0,external,4,8736.0,25.1,0.08655,0.008655,50.50111049022674
70,400227.3738420745,3395981.7927185036,zonal_sum,5709.520950317383,28.96460914551552,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,34.44553989326477
71,400227.3738420745,3396481.7927185036,zonal_sum,4449.5153732299805,24.7972807580815,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,26.843926246696473
72,400227.3738420745,3396981.7927185036,zonal_sum,3423.2616844177246,22.827485262418847,1,4.0,external,3,1877.0,5.39,0.05645,0.005645,19.324312208538053
73,400227.3738420745,3397481.7927185036,zonal_sum,1018.0426545143127,20.683115319964525,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,5.7468507847332955
74,400227.3738420745,3397981.7927185036,zonal_sum,676.2692883014679,18.311781928257897,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,3.817540132461786
75,400227.3738420745,3398481.7927185036,zonal_sum,682.9903833866119,14.37394931304166,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,3.8554807142174243
76,400227.3738420745,3398981.7927185036,zonal_sum,1026.7110452651978,12.936644083110389,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,5.795783850522041
77,400227.3738420745,3399481.7927185036,zonal_sum,1080.8841309547424,19.418491761597448,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,6.101590919239521
78,400227.3738420745,3399981.7927185036,zonal_sum,2021.8813819885254,25.09165055773848,1,4.0,external,0,2956.0,8.49,0.06033,0.006033,12.198010377536773
79,400727.3738420745,3387481.7927185036,zonal_sum,3664.727319717407,34.1302505714278,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,22.10929991985512
80,400727.3738420745,3387981.7927185036,zonal_sum,2384.8492107391357,26.66263754754357,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,14.387795288389206
81,400727.3738420745,3388481.7927185036,zonal_sum,3648.5468215942383,22.248541393335692,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,20.596046807899473
82,400727.3738420745,3388981.7927185036,zonal_sum,3785.3515434265137,25.52702147175118,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,22.837025861492158
83,400727.3738420745,3389481.7927185036,zonal_sum,2531.709976196289,25.293799802695432,1,4.0,external,0,2956.0,8.49,0.06033,0.006033,15.273806286392212
84,400727.3738420745,3389981.7927185036,zonal_sum,2246.9080200195312,20.73231800011444,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,12.683795773010253
